s,intensity
5.38516,5.35999
4.69042,53.5163
4.12311,11.2823
3.74166,121.181
3.60555,11.9144
3.74166,288.082
4.12311,8.07448
4.69042,0.14105
5.38516,6.44983
6.16441,29.2449
7,2.13961
7.87401,0.733972
8.77496,0.45121
9.69536,0.0160402
9.94987,61.283
9.05539,0.32783
8.18535,236.396
7.34847,2.00632
6.55744,1089.13
5.83095,7.24603
5.19615,3276
4.69042,17.6868
4.3589,1680.5
4.24264,32.089
4.3589,2576.22
4.69042,26.4328
5.19615,3547.55
5.83095,17.5726
6.55744,852.949
7.34847,9.07297
8.18535,243.885
9.05539,2.4425
9.94987,63.0318
9.43398,1.10944
8.60233,0.00380289
7.81025,4.45454
7.07107,23.8547
6.40312,12.3011
5.83095,37.011
5.38516,20.5346
5.09902,84.8604
5,27.6431
5.09902,258.001
5.38516,24.7155
5.83095,0.139304
6.40312,10.8097
7.07107,18.88
7.81025,4.27402
8.60233,1.17477
9.43398,1.14855
9.89949,0.149425
9.11043,154.776
8.3666,0.884299
7.68115,392.758
7.07107,3.42815
6.55744,624.321
6.16441,8.02106
5.91608,2194.9
5.83095,11.1212
5.91608,1701.53
6.16441,13.6731
6.55744,552.467
7.07107,9.02947
7.68115,474.671
8.3666,3.47961
9.11043,147.945
9.89949,1.08378
9.69536,0.00691441
9,3.67806
8.3666,2.62518
7.81025,9.98581
7.34847,7.33318
7,18.7189
6.78233,16.4146
6.7082,21.7363
6.78233,29.8491
7,17.2859
7.34847,0.18226
7.81025,10.3875
8.3666,4.26881
9,3.67697
9.69536,0.025834
9.69536,0.260027
9.11043,134.217
8.60233,0.966468
8.18535,339.809
7.87401,2.40302
7.68115,335.637
7.61577,3.8783
7.68115,388.913
7.87401,3.59811
8.18535,351.238
8.60233,2.45396
9.11043,121.078
9.69536,1.14184
9.89949,0.162028
9.43398,4.33777
9.05539,0.0456983
8.77496,7.85856
8.60233,0.11866
8.544,9.74884
8.60233,1.60632
8.77496,7.95535
9.05539,0.0679381
9.43398,4.2592
9.89949,0.00956203
9.94987,54.157
9.69536,0.461363
9.53939,87.7815
9.48683,0.724697
9.53939,85.1658
9.69536,0.754772
9.94987,53.3582
9.89949,3.5021
9.84886,0.253129
9.89949,3.45157
9.79796,63.9617
9.43398,1.05823
9.16515,107.203
9,1.89745
8.94427,163.977
9,2.166
9.16515,124.134
9.43398,1.77675
9.79796,58.9276
9.48683,3.16799
9,0.623199
8.60233,7.10186
8.30662,0.0891483
8.12404,10.3022
8.06226,0.138562
8.12404,10.4261
8.30662,2.03216
8.60233,7.1282
9,0.0971179
9.48683,3.09361
9.38083,96.543
8.77496,1.59597
8.24621,278.069
7.81025,4.2985
7.48331,531.996
7.28011,7.63983
7.2111,556.948
7.28011,9.47463
7.48331,479.921
7.81025,7.25654
8.24621,287.97
8.77496,3.7232
9.38083,97.7052
9.48683,1.63319
8.77496,0.024908
8.12404,5.43163
7.54983,0.212947
7.07107,11.8217
6.7082,0.0607854
6.48074,17.7689
6.40312,0.086028
6.48074,18.1273
6.7082,0.680707
7.07107,11.8322
7.54983,0.170283
8.12404,5.27991
8.77496,0.0429338
9.48683,1.60676
9.79796,69.4264
9,1.04434
8.24621,253.067
7.54983,4.32576
6.9282,785.141
6.40312,11.5733
6,1594.5
5.74456,21.8816
5.65685,1383.65
5.74456,26.4489
6,1278.68
6.40312,19.3121
6.9282,857.357
7.54983,10.3022
8.24621,265.128
9,3.66278
9.79796,64.7077
9.43398,0.244316
8.60233,1.30926
7.81025,0.0271597
7.07107,4.21664
6.40312,20.5809
5.83095,9.59331
5.38516,33.0582
5.09902,16.0655
5,49.7496
5.09902,13.3581
5.38516,68.3136
5.83095,8.52682
6.40312,0.169644
7.07107,4.74615
7.81025,3.97404
8.60233,1.30737
9.43398,0.0213206
9.16515,120.113
8.30662,1.89212
7.48331,663.359
6.7082,7.85645
6,1193.75
5.38516,23.575
4.89898,1390.3
4.58258,39.1256
4.47214,5031.56
4.58258,40.7672
4.89898,3003.58
5.38516,39.923
6,801.2
6.7082,20.188
7.48331,548.271
8.30662,6.24102
9.16515,137.584
9.89949,0.0441098
9,0.961867
8.12404,0.213356
7.28011,3.11845e-05
6.48074,0.814027
5.74456,127.384
5.09902,1.78786
4.58258,151.991
4.24264,1.05836
4.12311,229.204
4.24264,3.08141
4.58258,421.367
5.09902,2.87888
5.74456,0.00290534
6.48074,0.366629
7.28011,15.8699
8.12404,0.187501
9,0.477151
9.89949,0.0531065
9.84886,0.363507
8.94427,163.639
8.06226,2.34379
7.2111,408.815
6.40312,10.045
5.65685,2027.24
5,24.2255
4.47214,5559.12
4.12311,48.2841
4,1440.79
4.12311,68.4031
4.47214,2317.56
5,40.4006
5.65685,2898.2
6.40312,21.6815
7.2111,540.965
8.06226,8.70844
8.94427,128.828
9.84886,1.85444
9.89949,0.0441098
9,0.961867
8.12404,0.213356
7.28011,3.11845e-05
6.48074,0.814027
5.74456,127.384
5.09902,1.78786
4.58258,151.991
4.24264,1.05836
4.12311,229.204
4.24264,3.08141
4.58258,421.367
5.09902,2.87888
5.74456,0.00290534
6.48074,0.366629
7.28011,15.8699
8.12404,0.187501
9,0.477151
9.89949,0.0531065
9.16515,120.113
8.30662,1.89212
7.48331,663.359
6.7082,7.85645
6,1193.75
5.38516,23.575
4.89898,1390.3
4.58258,39.1256
4.47214,5031.56
4.58258,40.7672
4.89898,3003.58
5.38516,39.923
6,801.2
6.7082,20.188
7.48331,548.271
8.30662,6.24102
9.16515,137.584
9.43398,0.244316
8.60233,1.30926
7.81025,0.0271597
7.07107,4.21664
6.40312,20.5809
5.83095,9.59331
5.38516,33.0582
5.09902,16.0655
5,49.7496
5.09902,13.3581
5.38516,68.3136
5.83095,8.52682
6.40312,0.169644
7.07107,4.74615
7.81025,3.97404
8.60233,1.30737
9.43398,0.0213206
9.79796,69.4264
9,1.04434
8.24621,253.067
7.54983,4.32576
6.9282,785.141
6.40312,11.5733
6,1594.5
5.74456,21.8816
5.65685,1383.65
5.74456,26.4489
6,1278.68
6.40312,19.3121
6.9282,857.357
7.54983,10.3022
8.24621,265.128
9,3.66278
9.79796,64.7077
9.48683,1.63319
8.77496,0.024908
8.12404,5.43163
7.54983,0.212947
7.07107,11.8217
6.7082,0.0607854
6.48074,17.7689
6.40312,0.086028
6.48074,18.1273
6.7082,0.680707
7.07107,11.8322
7.54983,0.170283
8.12404,5.27991
8.77496,0.0429338
9.48683,1.60676
9.38083,96.543
8.77496,1.59597
8.24621,278.069
7.81025,4.2985
7.48331,531.996
7.28011,7.63983
7.2111,556.948
7.28011,9.47463
7.48331,479.921
7.81025,7.25654
8.24621,287.97
8.77496,3.7232
9.38083,97.7052
9.48683,3.16799
9,0.623199
8.60233,7.10186
8.30662,0.0891483
8.12404,10.3022
8.06226,0.138562
8.12404,10.4261
8.30662,2.03216
8.60233,7.1282
9,0.0971179
9.48683,3.09361
9.79796,63.9617
9.43398,1.05823
9.16515,107.203
9,1.89745
8.94427,163.977
9,2.166
9.16515,124.134
9.43398,1.77675
9.79796,58.9276
9.89949,3.5021
9.84886,0.253129
9.89949,3.45157
9.89949,0.270416
9.64365,3.5078
9.48683,0.000723645
9.43398,4.21457
9.48683,0.0023008
9.64365,3.51722
9.89949,0.32681
9.94987,51.3659
9.48683,1.54533
9.11043,132.432
8.83176,3.1672
8.66025,217.598
8.60233,4.61719
8.66025,160.41
8.83176,4.44264
9.11043,119.606
9.48683,2.61255
9.94987,62.0021
9.84886,1.64665
9.27362,0.048469
8.77496,4.35219
8.3666,2.07032
8.06226,7.97848
7.87401,4.34328
7.81025,10.3658
7.87401,4.47425
8.06226,7.83669
8.3666,1.84818
8.77496,4.20107
9.27362,0.0949159
9.84886,1.65436
9.94987,55.9321
9.27362,1.60005
8.66025,236.51
8.12404,5.06961
7.68115,386.402
7.34847,11.6595
7.14143,448.123
7.07107,15.5176
7.14143,853.421
7.34847,13.4077
7.68115,465.961
8.12404,9.36161
8.66025,150.397
9.27362,3.81859
9.94987,59.0745
9.48683,0.264449
8.77496,1.94894
8.12404,0.0445036
7.54983,5.6004
7.07107,25.7434
6.7082,10.1325
6.48074,14.555
6.40312,10.3794
6.48074,14.2635
6.7082,10.1106
7.07107,26.6091
7.54983,5.88146
8.12404,0.0941064
8.77496,1.81434
9.48683,0.192806
9.89949,0.743097
9.11043,136.812
8.3666,3.6617
7.68115,329.983
7.07107,12.0188
6.55744,1076.05
6.16441,23.1714
5.91608,2020.85
5.83095,34.6562
5.91608,938.265
6.16441,35.7013
6.55744,845.534
7.07107,19.4265
7.68115,542.938
8.3666,8.12491
9.11043,122.2
9.89949,2.36671
9.64365,0.223881
8.83176,0.609793
8.06226,0.937353
7.34847,0.0332325
6.7082,2.31059
6.16441,24.6297
5.74456,4.1738
5.47723,26.2521
5.38516,6.69554
5.47723,26.4551
5.74456,4.1918
6.16441,24.0329
6.7082,2.02267
7.34847,0.0619023
8.06226,0.992856
8.83176,0.689058
9.64365,0.224674
9.48683,1.12345
8.66025,192.254
7.87401,5.43444
7.14143,728.784
6.48074,17.2481
5.91608,1367.1
5.47723,38.3141
5.19615,1789.15
5.09902,52.6028
5.19615,2528.39
5.47723,46.8879
5.91608,1506.52
6.48074,31.0034
7.14143,566.348
7.87401,12.7636
8.66025,196.026
9.48683,3.42274
9.48683,1.12345
8.66025,192.254
7.87401,5.43444
7.14143,728.784
6.48074,17.2481
5.91608,1367.1
5.47723,38.3141
5.19615,1789.15
5.09902,52.6028
5.19615,2528.39
5.47723,46.8879
5.91608,1506.52
6.48074,31.0034
7.14143,566.348
7.87401,12.7636
8.66025,196.026
9.48683,3.42274
9.64365,0.223881
8.83176,0.609793
8.06226,0.937353
7.34847,0.0332325
6.7082,2.31059
6.16441,24.6297
5.74456,4.1738
5.47723,26.2521
5.38516,6.69554
5.47723,26.4551
5.74456,4.1918
6.16441,24.0329
6.7082,2.02267
7.34847,0.0619023
8.06226,0.992856
8.83176,0.689058
9.64365,0.224674
9.89949,0.743097
9.11043,136.812
8.3666,3.6617
7.68115,329.983
7.07107,12.0188
6.55744,1076.05
6.16441,23.1714
5.91608,2020.85
5.83095,34.6562
5.91608,938.265
6.16441,35.7013
6.55744,845.534
7.07107,19.4265
7.68115,542.938
8.3666,8.12491
9.11043,122.2
9.89949,2.36671
9.48683,0.264449
8.77496,1.94894
8.12404,0.0445036
7.54983,5.6004
7.07107,25.7434
6.7082,10.1325
6.48074,14.555
6.40312,10.3794
6.48074,14.2635
6.7082,10.1106
7.07107,26.6091
7.54983,5.88146
8.12404,0.0941064
8.77496,1.81434
9.48683,0.192806
9.94987,55.9321
9.27362,1.60005
8.66025,236.51
8.12404,5.06961
7.68115,386.402
7.34847,11.6595
7.14143,448.123
7.07107,15.5176
7.14143,853.421
7.34847,13.4077
7.68115,465.961
8.12404,9.36161
8.66025,150.397
9.27362,3.81859
9.94987,59.0745
9.84886,1.64665
9.27362,0.048469
8.77496,4.35219
8.3666,2.07032
8.06226,7.97848
7.87401,4.34328
7.81025,10.3658
7.87401,4.47425
8.06226,7.83669
8.3666,1.84818
8.77496,4.20107
9.27362,0.0949159
9.84886,1.65436
9.94987,51.3659
9.48683,1.54533
9.11043,132.432
8.83176,3.1672
8.66025,217.598
8.60233,4.61719
8.66025,160.41
8.83176,4.44264
9.11043,119.606
9.48683,2.61255
9.94987,62.0021
9.89949,0.270416
9.64365,3.5078
9.48683,0.000723645
9.43398,4.21457
9.48683,0.0023008
9.64365,3.51722
9.89949,0.32681
10,48.9456
9.69536,2.56018
9.43398,0.476945
9.27362,3.82071
9.21954,0.00643342
9.27362,3.70008
9.43398,0.0138736
9.69536,2.51985
9.84886,1.54525
9.38083,94.7998
9,3.95683
8.7178,182.239
8.544,6.54752
8.48528,228.841
8.544,7.34537
8.7178,170.104
9,5.58813
9.38083,96.0399
9.84886,2.74257
9.84886,0.0190589
9.27362,1.95996
8.77496,0.079964
8.3666,4.36795
8.06226,0.271213
7.87401,6.38415
7.81025,0.153971
7.87401,6.39377
8.06226,0.149507
8.3666,4.32931
8.77496,0.175223
9.27362,1.9154
9.84886,0.0515466
9.38083,102.205
8.77496,4.30599
8.24621,248.384
7.81025,10.8527
7.48331,512.57
7.28011,17.74
7.2111,668.21
7.28011,20.5453
7.48331,443.344
7.81025,15.5445
8.24621,260.791
8.77496,7.47501
9.38083,103.605
9.69536,0.47894
9,0.622952
8.3666,1.61543
7.81025,0.0724462
7.34847,3.25873
7,8.09906
6.78233,5.06826
6.7082,8.11509
6.78233,5.87448
7,5.66153
7.34847,3.27655
7.81025,2.0845
8.3666,1.43166
9,0.0449801
9.69536,0.486212
9.43398,2.07944
8.7178,174.507
8.06226,7.69101
7.48331,653.026
7,19.2663
6.63325,804.291
6.40312,35.9328
6.32456,756.201
6.40312,37.3519
6.63325,1206.49
7,26.0009
7.48331,536.025
8.06226,14.3997
8.7178,150.262
9.43398,4.70239
9.27362,0.0767722
8.544,2.08564
7.87401,0.216648
7.28011,0.00477386
6.78233,0.797625
6.40312,58.22
6.16441,1.03556
6.08276,29.8782
6.16441,0.328568
6.40312,19.5532
6.78233,0.713262
7.28011,17.9695
7.87401,0.381345
8.544,0.00400886
9.27362,0.0569073
10,61.1988
9.21954,2.47801
8.48528,243.258
7.81025,9.82594
7.2111,399.926
6.7082,25.3748
6.32456,1295.57
6.08276,37.0563
6,2055.87
6.08276,45.9098
6.32456,686.437
6.7082,37.6949
7.2111,535.054
7.81025,16.3014
8.48528,275.892
9.21954,5.51637
10,52.1909
9.27362,0.0767722
8.544,2.08564
7.87401,0.216648
7.28011,0.00477386
6.78233,0.797625
6.40312,58.22
6.16441,1.03556
6.08276,29.8782
6.16441,0.328568
6.40312,19.5532
6.78233,0.713262
7.28011,17.9695
7.87401,0.381345
8.544,0.00400886
9.27362,0.0569073
9.43398,2.07944
8.7178,174.507
8.06226,7.69101
7.48331,653.026
7,19.2663
6.63325,804.291
6.40312,35.9328
6.32456,756.201
6.40312,37.3519
6.63325,1206.49
7,26.0009
7.48331,536.025
8.06226,14.3997
8.7178,150.262
9.43398,4.70239
9.69536,0.47894
9,0.622952
8.3666,1.61543
7.81025,0.0724462
7.34847,3.25873
7,8.09906
6.78233,5.06826
6.7082,8.11509
6.78233,5.87448
7,5.66153
7.34847,3.27655
7.81025,2.0845
8.3666,1.43166
9,0.0449801
9.69536,0.486212
9.38083,102.205
8.77496,4.30599
8.24621,248.384
7.81025,10.8527
7.48331,512.57
7.28011,17.74
7.2111,668.21
7.28011,20.5453
7.48331,443.344
7.81025,15.5445
8.24621,260.791
8.77496,7.47501
9.38083,103.605
9.84886,0.0190589
9.27362,1.95996
8.77496,0.079964
8.3666,4.36795
8.06226,0.271213
7.87401,6.38415
7.81025,0.153971
7.87401,6.39377
8.06226,0.149507
8.3666,4.32931
8.77496,0.175223
9.27362,1.9154
9.84886,0.0515466
9.84886,1.54525
9.38083,94.7998
9,3.95683
8.7178,182.239
8.544,6.54752
8.48528,228.841
8.544,7.34537
8.7178,170.104
9,5.58813
9.38083,96.0399
9.84886,2.74257
9.69536,2.56018
9.43398,0.476945
9.27362,3.82071
9.21954,0.00643342
9.27362,3.70008
9.43398,0.0138736
9.69536,2.51985
10,48.9456
9.94987,57.2479
9.89949,2.63733
9.94987,59.9298
9.69536,0.0750518
9.43398,2.3116
9.27362,0.203247
9.21954,2.85665
9.27362,0.739553
9.43398,2.46252
9.69536,0.410739
9.94987,54.7469
9.48683,3.2818
9.11043,149.762
8.83176,6.59165
8.66025,174.929
8.60233,9.46779
8.66025,154.851
8.83176,8.18201
9.11043,143.351
9.48683,4.75623
9.94987,57.6695
9.48683,0.196227
9,1.52521
8.60233,0.0837612
8.30662,3.06814
8.12404,6.19923
8.06226,3.63374
8.12404,0.814655
8.30662,2.56076
8.60233,0.269256
9,1.60281
9.48683,0.769945
9.69536,2.42981
9.11043,133.892
8.60233,7.59017
8.18535,227.161
7.87401,15.5632
7.68115,455.808
7.61577,19.4878
7.68115,512.06
7.87401,18.3747
8.18535,233.849
8.60233,11.4971
9.11043,119.941
9.69536,4.37137
9.43398,0.270164
8.83176,0.689416
8.30662,0.778038
7.87401,0.0445621
7.54983,1.19006
7.34847,4.33027
7.28011,1.50275
7.34847,2.96448
7.54983,1.5468
7.87401,1.42304
8.30662,0.68556
8.83176,0.294601
9.43398,0.23993
9.94987,56.445
9.27362,3.71855
8.66025,188.175
8.12404,11.1602
7.68115,468.327
7.34847,22.4472
7.14143,609.69
7.07107,31.3639
7.14143,570.571
7.34847,27.667
7.68115,454.264
8.12404,16.2997
8.66025,191.57
9.27362,6.70087
9.94987,54.2718
9.94987,56.445
9.27362,3.71855
8.66025,188.175
8.12404,11.1602
7.68115,468.327
7.34847,22.4472
7.14143,609.69
7.07107,31.3639
7.14143,570.571
7.34847,27.667
7.68115,454.264
8.12404,16.2997
8.66025,191.57
9.27362,6.70087
9.94987,54.2718
9.43398,0.270164
8.83176,0.689416
8.30662,0.778038
7.87401,0.0445621
7.54983,1.19006
7.34847,4.33027
7.28011,1.50275
7.34847,2.96448
7.54983,1.5468
7.87401,1.42304
8.30662,0.68556
8.83176,0.294601
9.43398,0.23993
9.69536,2.42981
9.11043,133.892
8.60233,7.59017
8.18535,227.161
7.87401,15.5632
7.68115,455.808
7.61577,19.4878
7.68115,512.06
7.87401,18.3747
8.18535,233.849
8.60233,11.4971
9.11043,119.941
9.69536,4.37137
9.48683,0.196227
9,1.52521
8.60233,0.0837612
8.30662,3.06814
8.12404,6.19923
8.06226,3.63374
8.12404,0.814655
8.30662,2.56076
8.60233,0.269256
9,1.60281
9.48683,0.769945
9.94987,54.7469
9.48683,3.2818
9.11043,149.762
8.83176,6.59165
8.66025,174.929
8.60233,9.46779
8.66025,154.851
8.83176,8.18201
9.11043,143.351
9.48683,4.75623
9.94987,57.6695
9.69536,0.0750518
9.43398,2.3116
9.27362,0.203247
9.21954,2.85665
9.27362,0.739553
9.43398,2.46252
9.69536,0.410739
9.94987,57.2479
9.89949,2.63733
9.94987,59.9298
10,52.8983
9.89949,1.0452
9.64365,0.0742415
9.48683,1.55779
9.43398,0.121714
9.48683,1.53465
9.64365,0.078204
9.89949,1.02521
9.79796,66.4997
9.43398,4.95964
9.16515,111.779
9,8.06599
8.94427,147.497
9,8.62161
9.16515,123.531
9.43398,6.36681
9.79796,61.8761
9.89949,0.383785
9.43398,0.367128
9.05539,0.874249
8.77496,0.0614458
8.60233,1.16514
8.544,0.466465
8.60233,1.21439
8.77496,0.573454
9.05539,0.89446
9.43398,0.220949
9.89949,0.361012
9.64365,3.76314
9.16515,115.072
8.77496,8.89066
8.48528,262.882
8.30662,14.4319
8.24621,248.154
8.30662,16.7108
8.48528,183.586
8.77496,11.6597
9.16515,132.314
9.64365,5.52937
9.48683,0.0595798
9,0.879525
8.60233,0.106612
8.30662,0.00850128
8.12404,0.287549
8.06226,5.58752
8.12404,0.238119
8.30662,1.07309
8.60233,0.0813219
9,0.28436
9.48683,0.0683207
10,59.7606
9.43398,4.43889
8.94427,156.712
8.544,11.332
8.24621,202.324
8.06226,18.625
8,354.899
8.06226,18.6234
8.24621,323.777
8.544,14.302
8.94427,122.551
9.43398,7.17929
10,51.0272
9.48683,0.0595798
9,0.879525
8.60233,0.106612
8.30662,0.00850128
8.12404,0.287549
8.06226,5.58752
8.12404,0.238119
8.30662,1.07309
8.60233,0.0813219
9,0.28436
9.48683,0.0683207
9.64365,3.76314
9.16515,115.072
8.77496,8.89066
8.48528,262.882
8.30662,14.4319
8.24621,248.154
8.30662,16.7108
8.48528,183.586
8.77496,11.6597
9.16515,132.314
9.64365,5.52937
9.89949,0.383785
9.43398,0.367128
9.05539,0.874249
8.77496,0.0614458
8.60233,1.16514
8.544,0.466465
8.60233,1.21439
8.77496,0.573454
9.05539,0.89446
9.43398,0.220949
9.89949,0.361012
9.79796,66.4997
9.43398,4.95964
9.16515,111.779
9,8.06599
8.94427,147.497
9,8.62161
9.16515,123.531
9.43398,6.36681
9.79796,61.8761
9.89949,1.0452
9.64365,0.0742415
9.48683,1.55779
9.43398,0.121714
9.48683,1.53465
9.64365,0.078204
9.89949,1.02521
10,52.8983
9.89949,0.0487792
9.84886,0.720954
9.89949,0.428294
9.94987,57.4342
9.69536,5.18117
9.53939,73.2459
9.48683,6.85781
9.53939,85.2496
9.69536,5.83169
9.94987,59.1207
9.69536,0.188158
9.43398,0.276344
9.27362,0.0226768
9.21954,0.290206
9.27362,0.0997819
9.43398,0.246688
9.69536,0.108328
9.89949,3.92043
9.53939,82.4584
9.27362,7.6555
9.11043,130.87
9.05539,10.0733
9.11043,121.244
9.27362,9.02348
9.53939,79.2377
9.89949,5.26535
9.89949,3.92043
9.53939,82.4584
9.27362,7.6555
9.11043,130.87
9.05539,10.0733
9.11043,121.244
9.27362,9.02348
9.53939,79.2377
9.89949,5.26535
9.69536,0.188158
9.43398,0.276344
9.27362,0.0226768
9.21954,0.290206
9.27362,0.0997819
9.43398,0.246688
9.69536,0.108328
9.94987,57.4342
9.69536,5.18117
9.53939,73.2459
9.48683,6.85781
9.53939,85.2496
9.69536,5.83169
9.94987,59.1207
9.89949,0.0487792
9.84886,0.720954
9.89949,0.428294
10,45.9445
