s,intensity
6.15083,3617.07
6.15263,3569.39
6.15443,3521.75
6.15623,3474.17
6.15803,3427.5
6.15983,3380.69
6.16163,3334.09
6.16343,3288.04
6.16523,3242.58
6.16703,3197.72
6.16883,3153.32
6.17063,3109.58
6.17243,3066.74
6.17423,3024.25
6.17603,2983.32
6.17784,2942.99
6.17964,2903.12
6.18144,2864.89
6.18324,2827.24
6.18504,2790.9
6.18684,2754.98
6.18864,2720.72
6.19044,2687.03
6.19224,2654.34
6.19404,2622.96
6.19584,2593.04
6.19764,2564.38
6.19944,2536.4
6.20124,2509.09
6.20304,2482.42
6.20484,2457.69
6.20664,2434.1
6.20844,2410.73
6.21024,2388.84
6.21204,2368.06
6.21384,2347.83
6.21564,2328.96
6.21744,2310.57
6.21924,2293.18
6.22104,2276.17
6.22284,2260.4
6.22464,2245.45
6.22645,2230.86
6.22825,2216.59
6.23005,2203.32
6.23185,2191.07
6.23365,2179.04
6.23545,2167.52
6.23725,2155.98
6.23905,2145.4
6.24085,2135.19
6.24265,2125.09
6.24445,2115.4
6.24625,2106.14
6.24805,2096.68
6.24985,2087.87
6.25165,2079.22
6.25345,2070.92
6.25525,2062.64
6.25705,2054.03
6.25885,2045.85
6.26065,2038.11
6.26245,2029.96
6.26425,2021.62
6.26605,2013.72
6.26785,2005.69
6.26965,1997.85
6.27145,1989.62
6.27325,1981.47
6.27505,1973.17
6.27686,1965.02
6.27866,1956.74
6.28046,1948.65
6.28226,1940.26
6.28406,1931.98
6.28586,1922.89
6.28766,1914.4
6.28946,1905.92
6.29126,1897.11
6.29306,1888.25
6.29486,1879.11
6.29666,1869.98
6.29846,1860.71
6.30026,1851.33
6.30206,1842.19
6.30386,1833
6.30566,1823.69
6.30746,1813.8
6.30926,1804.33
6.31106,1795.14
6.31286,1785.5
6.31466,1775.32
6.31646,1765.37
6.31826,1755.95
6.32006,1745.84
6.32186,1735.84
6.32366,1725.48
6.32547,1715.55
6.32727,1705.45
6.32907,1695.19
6.33087,1684.56
6.33267,1674.56
6.33447,1664.45
6.33627,1653.98
6.33807,1643.45
6.33987,1633.08
6.34167,1622.07
6.34347,1611.45
6.34527,1600.92
6.34707,1590.31
6.34887,1579.05
6.35067,1568.07
6.35247,1557.36
6.35427,1546.49
6.35607,1534.81
6.35787,1523.18
6.35967,1512.06
6.36147,1501.02
6.36327,1489.33
6.36507,1477.74
6.36687,1466.31
6.36867,1454.7
6.37047,1442.79
6.37227,1431.44
6.37407,1420.15
6.37587,1407.64
6.37768,1395.46
6.37948,1383.64
6.38128,1371.68
6.38308,1359.4
6.38488,1346.8
6.38668,1334.96
6.38848,1322.74
6.39028,1310.76
6.39208,1299.35
6.39388,1287.02
6.39568,1274.51
6.39748,1261.84
6.39928,1249.71
6.40108,1238.39
6.40288,1226.79
6.40468,1214.7
6.40648,1202.11
6.40828,1190.15
6.41008,1178.57
6.41188,1166.72
6.41368,1155.28
6.41548,1143.54
6.41728,1131.78
6.41908,1120.91
6.42088,1109.74
6.42268,1098.58
6.42448,1087.47
6.42629,1076.34
6.42809,1066.03
6.42989,1055.66
6.43169,1045.68
6.43349,1035.06
6.43529,1024.47
6.43709,1014.03
6.43889,1004.83
6.44069,995.215
6.44249,985.612
6.44429,976.313
6.44609,967.324
6.44789,958.159
6.44969,949.848
6.45149,940.818
6.45329,932.024
6.45509,923.806
6.45689,915.795
6.45869,908.517
6.46049,900.769
6.46229,892.958
6.46409,885.385
6.46589,878.276
6.46769,870.979
6.46949,864.131
6.47129,857.172
6.47309,850.286
6.4749,844.249
6.4767,837.72
6.4785,831.828
6.4803,826.076
6.4821,820.292
6.4839,814.795
6.4857,809.568
6.4875,804.324
6.4893,798.949
6.4911,793.401
6.4929,788.337
6.4947,783.696
6.4965,778.981
6.4983,774.443
6.5001,769.802
6.5019,765.862
6.5037,761.658
6.5055,757.385
6.5073,753.162
6.5091,749.356
6.5109,745.701
6.5127,742.3
6.5145,738.788
6.5163,734.846
6.5181,731.715
6.5199,728.276
6.5217,724.819
6.5235,721.355
6.5253,717.834
6.52711,714.194
6.52891,711.406
6.53071,707.916
6.53251,704.683
6.53431,702.252
6.53611,699.439
6.53791,696.194
6.53971,693.026
6.54151,690.125
6.54331,687.098
6.54511,683.958
6.54691,680.567
6.54871,677.54
6.55051,674.378
6.55231,670.999
6.55411,667.687
6.55591,664.463
6.55771,660.934
6.55951,657.694
6.56131,654.293
6.56311,650.998
6.56491,647.596
6.56671,644.258
6.56851,640.625
6.57031,637.185
6.57211,633.547
6.57391,629.888
6.57572,626.518
6.57752,622.244
6.57932,618.214
6.58112,614.216
6.58292,610.3
6.58472,606.462
6.58652,602.775
6.58832,598.816
6.59012,595.171
6.59192,591.431
6.59372,587.527
6.59552,583.978
6.59732,579.922
6.59912,575.503
6.60092,572.112
6.60272,568.765
6.60452,565.115
6.60632,561.415
6.60812,557.414
6.60992,553.802
6.61172,550.487
6.61352,547.118
6.61532,543.948
6.61712,541.063
6.61892,537.786
6.62072,534.695
6.62252,532.011
6.62432,530.206
6.62613,527.183
6.62793,524.826
6.62973,522.957
6.63153,520.891
6.63333,518.587
6.63513,516.645
6.63693,515.134
6.63873,513.641
6.64053,511.496
6.64233,510.65
6.64413,509.6
6.64593,508.692
6.64773,507.837
6.64953,507.021
6.65133,506.636
6.65313,506.574
6.65493,506.231
6.65673,506.077
6.65853,505.869
6.66033,505.806
6.66213,506.376
6.66393,506.611
6.66573,506.698
6.66753,506.851
6.66933,506.787
6.67113,507.467
6.67293,508.306
6.67474,509.285
6.67654,509.708
6.67834,510.074
6.68014,511.004
6.68194,511.962
6.68374,512.771
6.68554,513.743
6.68734,514.265
6.68914,514.896
6.69094,515.315
6.69274,516.306
6.69454,516.667
6.69634,516.974
6.69814,517.229
6.69994,518.039
6.70174,518.634
6.70354,518.967
6.70534,518.668
6.70714,518.928
6.70894,519.604
6.71074,520.116
6.71254,520.09
6.71434,519.793
6.71614,519.885
6.71794,520.033
6.71974,520.044
6.72154,519.902
6.72334,519.571
6.72514,519.08
6.72695,519.238
6.72875,519.268
6.73055,519.365
6.73235,519.228
6.73415,519.166
6.73595,519.777
6.73775,520.64
6.73955,521.189
6.74135,521.866
6.74315,523.097
6.74495,523.806
6.74675,524.87
6.74855,526.501
6.75035,528.231
6.75215,530.691
6.75395,532.791
6.75575,535.867
6.75755,539.31
6.75935,543.221
6.76115,547.234
6.76295,552.151
6.76475,557.899
6.76655,564.215
6.76835,570.496
6.77015,577.614
6.77195,585.252
6.77375,594.101
6.77556,603.56
6.77736,613.666
6.77916,624.238
6.78096,635.95
6.78276,648.621
6.78456,662.569
6.78636,677.022
6.78816,692.599
6.78996,709.291
6.79176,726.632
6.79356,745.516
6.79536,765.874
6.79716,786.364
6.79896,808.105
6.80076,831.172
6.80256,855.451
6.80436,880.788
6.80616,907.717
6.80796,935.306
6.80976,963.952
6.81156,994.469
6.81336,1026.18
6.81516,1058.28
6.81696,1092.25
6.81876,1127.51
6.82056,1164.06
6.82236,1201.71
6.82416,1240.21
6.82596,1280.15
6.82777,1320.98
6.82957,1363.05
6.83137,1406.26
6.83317,1450.97
6.83497,1496.4
6.83677,1542.58
6.83857,1589.33
6.84037,1637.59
6.84217,1686.53
6.84397,1736.47
6.84577,1787.53
6.84757,1839.37
6.84937,1891.97
6.85117,1944.67
6.85297,1998.27
6.85477,2052.24
6.85657,2106.84
6.85837,2161.96
6.86017,2217.34
6.86197,2273.07
6.86377,2328.87
6.86557,2385.15
6.86737,2440.8
6.86917,2497.22
6.87097,2553.37
6.87277,2609.41
6.87457,2665.29
6.87638,2721.15
6.87818,2776.46
6.87998,2831.55
6.88178,2885.97
6.88358,2939.87
6.88538,2993.68
6.88718,3046.78
6.88898,3098.79
6.89078,3149.61
6.89258,3200.12
6.89438,3249.32
6.89618,3297.72
6.89798,3344.85
6.89978,3391.05
6.90158,3435.89
6.90338,3480.1
6.90518,3522.97
6.90698,3564.31
6.90878,3603.58
6.91058,3641.73
6.91238,3678.54
6.91418,3713.83
6.91598,3747.6
6.91778,3779.47
6.91958,3809.96
6.92138,3838.71
6.92318,3865.72
6.92498,3890.42
6.92679,3913.38
6.92859,3934.95
6.93039,3954.85
6.93219,3972.89
6.93399,3988.65
6.93579,4002.7
6.93759,4015.07
6.93939,4025.62
6.94119,4034.13
6.94299,4040.9
6.94479,4045.26
6.94659,4048.04
6.94839,4049.12
6.95019,4048.79
6.95199,4046.14
6.95379,4041.68
6.95559,4035.51
6.95739,4027.9
6.95919,4018.71
6.96099,4007.57
6.96279,3995.06
6.96459,3980.97
6.96639,3965.34
6.96819,3948.36
6.96999,3929.59
6.97179,3909.94
6.97359,3889.4
6.9754,3867.19
6.9772,3843.62
6.979,3819.3
6.9808,3793.8
6.9826,3767.73
6.9844,3740.33
6.9862,3712.24
6.988,3684.14
6.9898,3654.79
6.9916,3625.17
6.9934,3595.15
6.9952,3564.85
6.997,3533.91
6.9988,3502.53
7.0006,3471.55
7.0024,3440.33
7.0042,3408.69
7.006,3377.61
7.0078,3346.65
7.0096,3316.3
7.0114,3285.9
7.0132,3255.73
7.015,3225.83
7.0168,3197.24
7.0186,3168.75
7.0204,3140.95
7.0222,3113.8
7.024,3087.33
7.0258,3061.54
7.02761,3037.29
7.02941,3013.56
7.03121,2990.63
7.03301,2968.72
7.03481,2947.82
7.03661,2928.18
7.03841,2909.07
7.04021,2891.26
7.04201,2874.5
7.04381,2859.27
7.04561,2845.09
7.04741,2831.95
7.04921,2819.92
7.05101,2808.81
7.05281,2798.51
7.05461,2789.74
7.05641,2782.22
7.05821,2775.87
7.06001,2769.76
7.06181,2765.41
7.06361,2762.33
7.06541,2759.74
7.06721,2758.03
7.06901,2757.16
7.07081,2757.18
7.07261,2758.09
7.07441,2759.63
7.07622,2762.57
7.07802,2765.91
7.07982,2769.85
7.08162,2775.03
7.08342,2780.35
7.08522,2786.3
7.08702,2792.65
7.08882,2799.59
7.09062,2806.79
7.09242,2814.45
7.09422,2823.08
7.09602,2831.67
7.09782,2840.66
7.09962,2850.01
7.10142,2859.81
7.10322,2869.84
7.10502,2880.54
7.10682,2890.94
7.10862,2901.29
7.11042,2912.27
7.11222,2923.63
7.11402,2935.4
7.11582,2947.12
7.11762,2958.99
7.11942,2971.43
7.12122,2984.04
7.12302,2997.18
7.12483,3010.49
7.12663,3023.54
7.12843,3036.85
7.13023,3050.93
7.13203,3065.64
7.13383,3080.62
7.13563,3095.93
7.13743,3111.6
7.13923,3127.82
7.14103,3144.76
7.14283,3162.09
7.14463,3179.55
7.14643,3198
7.14823,3217.2
7.15003,3237.18
7.15183,3257.14
7.15363,3278.27
7.15543,3300.18
7.15723,3322.75
7.15903,3346.07
7.16083,3369.72
7.16263,3394.59
7.16443,3419.66
7.16623,3445.99
7.16803,3473.11
7.16983,3501.34
7.17163,3530.32
7.17343,3559.5
7.17523,3589.54
7.17704,3620.67
7.17884,3651.92
7.18064,3683.74
7.18244,3716.73
7.18424,3749.88
7.18604,3783.49
7.18784,3817.79
7.18964,3852.66
7.19144,3887.84
7.19324,3923.37
7.19504,3959.04
7.19684,3994.77
7.19864,4030.02
7.20044,4065.7
7.20224,4101.53
7.20404,4137.34
7.20584,4172.48
7.20764,4207.09
7.20944,4241.54
7.21124,4276.24
7.21304,4309.58
7.21484,4341.71
7.21664,4373.38
7.21844,4404.31
7.22024,4433.85
7.22204,4462.21
7.22384,4490.2
7.22565,4516.34
7.22745,4540.99
7.22925,4564.41
7.23105,4586.31
7.23285,4606.81
7.23465,4624.96
7.23645,4641.29
7.23825,4655.7
7.24005,4668.66
7.24185,4679.47
7.24365,4687.96
7.24545,4694.33
7.24725,4698.77
7.24905,4700.98
7.25085,4700.85
7.25265,4698.77
7.25445,4693.72
7.25625,4686.63
7.25805,4677.18
7.25985,4665.68
7.26165,4651.84
7.26345,4635.42
7.26525,4616.99
7.26705,4596.18
7.26885,4572.55
7.27065,4547.23
7.27245,4519.47
7.27425,4489.34
7.27606,4457.41
7.27786,4423.52
7.27966,4388.07
7.28146,4350.33
7.28326,4310.58
7.28506,4268.81
7.28686,4225.77
7.28866,4181.33
7.29046,4135.04
7.29226,4087.21
7.29406,4038.38
7.29586,3988.27
7.29766,3937
7.29946,3884.66
7.30126,3831.78
7.30306,3778.14
7.30486,3723.54
7.30666,3668.39
7.30846,3613.25
7.31026,3557.05
7.31206,3501.07
7.31386,3444.85
7.31566,3388.77
7.31746,3333.18
7.31926,3277.79
7.32106,3222.9
7.32286,3168.35
7.32466,3114.38
7.32647,3061.09
7.32827,3008.53
7.33007,2956.88
7.33187,2906.4
7.33367,2857.06
7.33547,2808.91
7.33727,2762.25
7.33907,2717.33
7.34087,2673.51
7.34267,2631.09
7.34447,2590.43
7.34627,2551.72
7.34807,2514.84
7.34987,2479.4
7.35167,2446.15
7.35347,2414.53
7.35527,2385.33
7.35707,2358.2
7.35887,2332.84
7.36067,2310
7.36247,2289.13
7.36427,2270.18
7.36607,2254.17
7.36787,2239.79
7.36967,2227.56
7.37147,2217.71
7.37327,2209.93
7.37507,2204.55
7.37688,2201.56
7.37868,2200.54
7.38048,2201.46
7.38228,2204.41
7.38408,2209.44
7.38588,2216.58
7.38768,2225.71
7.38948,2237.02
7.39128,2250.06
7.39308,2265.01
7.39488,2281.79
7.39668,2300.21
7.39848,2319.98
7.40028,2341.39
7.40208,2364.37
7.40388,2388.55
7.40568,2414.54
7.40748,2441.44
7.40928,2469.31
7.41108,2498.62
7.41288,2528.89
7.41468,2559.46
7.41648,2591.07
7.41828,2623.68
7.42008,2656.7
7.42188,2690.22
7.42368,2724.05
7.42549,2757.88
7.42729,2792.48
7.42909,2826.85
7.43089,2861.39
7.43269,2895.95
7.43449,2930.09
7.43629,2963.8
7.43809,2997.18
7.43989,3030.03
7.44169,3062.33
7.44349,3093.63
7.44529,3124.15
7.44709,3154.63
7.44889,3183.74
7.45069,3211.88
7.45249,3238.64
7.45429,3264.6
7.45609,3289.16
7.45789,3312.14
7.45969,3334.27
7.46149,3354.99
7.46329,3373.87
7.46509,3391.47
7.46689,3407.16
7.46869,3421.49
7.47049,3434.3
7.47229,3445.33
7.47409,3454.42
7.47589,3461.93
7.4777,3467.43
7.4795,3471.61
7.4813,3473.8
7.4831,3473.89
7.4849,3472.58
7.4867,3469.49
7.4885,3464.37
7.4903,3457.3
7.4921,3448.66
7.4939,3438.26
7.4957,3426.09
7.4975,3412.12
7.4993,3396.33
7.5011,3378.79
7.5029,3360.1
7.5047,3339.67
7.5065,3316.99
7.5083,3293.46
7.5101,3268.17
7.5119,3241.39
7.5137,3213.43
7.5155,3183.79
7.5173,3153.34
7.5191,3121.41
7.5209,3088.04
7.5227,3054.21
7.5245,3018.97
7.52631,2982.5
7.52811,2945.19
7.52991,2906.81
7.53171,2867.9
7.53351,2828.43
7.53531,2787.95
7.53711,2746.78
7.53891,2705.02
7.54071,2663.36
7.54251,2620.96
7.54431,2577.92
7.54611,2534.24
7.54791,2490.62
7.54971,2447.17
7.55151,2403.32
7.55331,2359.45
7.55511,2315.2
7.55691,2271.32
7.55871,2227.43
7.56051,2183.57
7.56231,2140.11
7.56411,2096.73
7.56591,2053.72
7.56771,2011.18
7.56951,1968.97
7.57131,1927.34
7.57311,1886.33
7.57491,1845.56
7.57672,1804.69
7.57852,1765.18
7.58032,1726.4
7.58212,1688.12
7.58392,1650.57
7.58572,1613.69
7.58752,1578.23
7.58932,1543.15
7.59112,1508.92
7.59292,1475.43
7.59472,1443.17
7.59652,1412.05
7.59832,1381.48
7.60012,1352.27
7.60192,1324.06
7.60372,1296.36
7.60552,1270.39
7.60732,1245.56
7.60912,1221.33
7.61092,1198.65
7.61272,1177.01
7.61452,1156.64
7.61632,1137.59
7.61812,1119.59
7.61992,1102.71
7.62172,1087.67
7.62352,1073.56
7.62532,1061.06
7.62713,1049.67
7.62893,1039.61
7.63073,1031.21
7.63253,1023.69
7.63433,1017.41
7.63613,1013.03
7.63793,1009.97
7.63973,1008.24
7.64153,1008.15
7.64333,1009.21
7.64513,1011.61
7.64693,1015.69
7.64873,1021.37
7.65053,1028.55
7.65233,1036.73
7.65413,1046.71
7.65593,1058.44
7.65773,1071.19
7.65953,1085.52
7.66133,1101.22
7.66313,1118.65
7.66493,1137.94
7.66673,1157.98
7.66853,1179.54
7.67033,1202.65
7.67213,1227.11
7.67393,1253.03
7.67573,1280.17
7.67754,1309.08
7.67934,1339.4
7.68114,1371.14
7.68294,1403.9
7.68474,1438.2
7.68654,1473.43
7.68834,1509.47
7.69014,1547.6
7.69194,1586.58
7.69374,1626.61
7.69554,1667.86
7.69734,1710.38
7.69914,1753.45
7.70094,1797.84
7.70274,1842.65
7.70454,1888.53
7.70634,1935.08
7.70814,1982.25
7.70994,2030.59
7.71174,2079.43
7.71354,2128.54
7.71534,2178.4
7.71714,2228.55
7.71894,2279.02
7.72074,2329.56
7.72254,2380.21
7.72434,2431.44
7.72615,2482.76
7.72795,2533.66
7.72975,2584.31
7.73155,2635.07
7.73335,2685.77
7.73515,2735.75
7.73695,2785.47
7.73875,2834.45
7.74055,2882.9
7.74235,2930.79
7.74415,2977.76
7.74595,3023.73
7.74775,3069.11
7.74955,3113.37
7.75135,3156.3
7.75315,3198.32
7.75495,3239.12
7.75675,3278.62
7.75855,3316.88
7.76035,3353.15
7.76215,3388.04
7.76395,3421.48
7.76575,3453.1
7.76755,3483.14
7.76935,3511.62
7.77115,3538.22
7.77295,3563.21
7.77476,3586
7.77656,3606.33
7.77836,3625.11
7.78016,3642
7.78196,3656.77
7.78376,3669.63
7.78556,3680.05
7.78736,3688.59
7.78916,3695.46
7.79096,3699.96
7.79276,3701.86
7.79456,3702.25
7.79636,3700.7
7.79816,3696.46
7.79996,3690.6
7.80176,3682.35
7.80356,3672.42
7.80536,3660.54
7.80716,3646.49
7.80896,3630.67
7.81076,3613.21
7.81256,3593.94
7.81436,3572.51
7.81616,3549.53
7.81796,3524.71
7.81976,3498.44
7.82156,3471.36
7.82336,3442.29
7.82516,3412
7.82697,3380.32
7.82877,3347.47
7.83057,3313.26
7.83237,3278.24
7.83417,3241.89
7.83597,3204.83
7.83777,3167.04
7.83957,3128.3
7.84137,3089.36
7.84317,3049.7
7.84497,3009.28
7.84677,2968.48
7.84857,2927.45
7.85037,2886.18
7.85217,2844.77
7.85397,2803.22
7.85577,2761.46
7.85757,2720.09
7.85937,2678.82
7.86117,2637.56
7.86297,2596.72
7.86477,2556.45
7.86657,2516.35
7.86837,2476.82
7.87017,2437.63
7.87197,2398.85
7.87377,2360.92
7.87558,2323.37
7.87738,2286.93
7.87918,2251.61
7.88098,2216.91
7.88278,2182.56
7.88458,2149.4
7.88638,2117.25
7.88818,2086.08
7.88998,2055.51
7.89178,2026.19
7.89358,1997.76
7.89538,1970.45
7.89718,1943.82
7.89898,1918.82
7.90078,1894.64
7.90258,1871.02
7.90438,1848.79
7.90618,1827.82
7.90798,1807.42
7.90978,1788.03
7.91158,1769.53
7.91338,1752.37
7.91518,1736.02
7.91698,1720.28
7.91878,1706.06
7.92058,1692.04
7.92238,1679.25
7.92418,1667.41
7.92598,1656.12
7.92779,1645.11
7.92959,1635.17
7.93139,1625.96
7.93319,1617.56
7.93499,1609.74
7.93679,1602.4
7.93859,1595.56
7.94039,1589.14
7.94219,1583.35
7.94399,1577.79
7.94579,1572.52
7.94759,1567.89
7.94939,1563.3
7.95119,1559.3
7.95299,1555.52
7.95479,1552.03
7.95659,1548.4
7.95839,1545.12
7.96019,1541.68
7.96199,1538.65
7.96379,1535.61
7.96559,1532.29
7.96739,1528.82
7.96919,1525.68
7.97099,1522.73
7.97279,1519.78
7.97459,1516.49
7.9764,1512.88
7.9782,1509.21
7.98,1505.59
7.9818,1501.73
7.9836,1497.62
7.9854,1493.12
7.9872,1488.55
7.989,1484.06
7.9908,1479.36
7.9926,1474.33
7.9944,1469.18
7.9962,1463.62
7.998,1457.58
7.9998,1452.31
8.0016,1446.21
8.0034,1439.95
8.0052,1433.56
8.007,1427.1
8.0088,1420.3
8.0106,1413.37
8.0124,1406.41
8.0142,1399.32
8.016,1392.23
8.0178,1385.13
8.0196,1378.08
8.0214,1370.45
8.0232,1362.81
8.02501,1355.18
8.02681,1348.26
8.02861,1341.32
8.03041,1334.16
8.03221,1327.2
8.03401,1320.37
8.03581,1313.28
8.03761,1306.76
8.03941,1300.25
8.04121,1294.26
8.04301,1288.51
8.04481,1282.86
8.04661,1277.74
8.04841,1273.02
8.05021,1268.65
8.05201,1264.37
8.05381,1260.46
8.05561,1257.67
8.05741,1254.66
8.05921,1252.57
8.06101,1250.99
8.06281,1249.9
8.06461,1249.21
8.06641,1249.72
8.06821,1250.49
8.07001,1251.79
8.07181,1253.73
8.07361,1256.37
8.07541,1259.89
8.07722,1263.74
8.07902,1268.43
8.08082,1273.9
8.08262,1280.82
8.08442,1288.03
8.08622,1295.72
8.08802,1304.2
8.08982,1313.79
8.09162,1324.05
8.09342,1335.19
8.09522,1346.83
8.09702,1359.41
8.09882,1373.1
8.10062,1387.1
8.10242,1402.39
8.10422,1418.07
8.10602,1434.43
8.10782,1451.88
8.10962,1470.05
8.11142,1489.11
8.11322,1508.39
8.11502,1528.78
8.11682,1549.92
8.11862,1571.89
8.12042,1594.1
8.12222,1616.87
8.12403,1640.61
8.12582,1664.97
8.12763,1689.83
8.12943,1715.21
8.13123,1741.08
8.13303,1767.48
8.13483,1794.5
8.13663,1821.41
8.13843,1849.37
8.14023,1877.57
8.14203,1905.74
8.14383,1934.31
8.14563,1963.12
8.14743,1992.39
8.14923,2021.92
8.15103,2051.5
8.15283,2081.21
8.15463,2110.43
8.15643,2139.92
8.15823,2170.07
8.16003,2199.45
8.16183,2228.71
8.16363,2257.98
8.16543,2286.93
8.16723,2316.12
8.16903,2344.38
8.17083,2372.38
8.17263,2400.79
8.17443,2428.17
8.17624,2455.07
8.17804,2481.39
8.17984,2507.23
8.18164,2532.47
8.18344,2556.97
8.18524,2580.9
8.18704,2604.11
8.18884,2626.81
8.19064,2648.27
8.19244,2668.84
8.19424,2688.81
8.19604,2707.53
8.19784,2725.65
8.19964,2742.6
8.20144,2758.81
8.20324,2773.91
8.20504,2787.72
8.20684,2800.35
8.20864,2811.77
8.21044,2822.34
8.21224,2831.4
8.21404,2839.39
8.21584,2846.47
8.21764,2852.22
8.21944,2856.53
8.22124,2859.34
8.22304,2861.44
8.22484,2862.4
8.22664,2862.05
8.22845,2860.33
8.23025,2857.13
8.23205,2852.97
8.23385,2847.08
8.23565,2840.59
8.23745,2832.75
8.23925,2823.84
8.24105,2813.63
8.24285,2802.47
8.24465,2790.32
8.24645,2776.88
8.24825,2762
8.25005,2746.47
8.25185,2730.2
8.25365,2712.86
8.25545,2694.82
8.25725,2675.93
8.25905,2656.2
8.26085,2636.16
8.26265,2614.98
8.26445,2593
8.26625,2570.41
8.26805,2547.31
8.26985,2524.21
8.27165,2500.68
8.27345,2476.7
8.27526,2452.18
8.27706,2427.55
8.27886,2402.76
8.28066,2377.93
8.28246,2353.4
8.28426,2328.7
8.28606,2303.98
8.28786,2278.85
8.28966,2254.33
8.29146,2229.96
8.29326,2206.13
8.29506,2182.69
8.29686,2159.74
8.29866,2137.11
8.30046,2114.73
8.30226,2092.75
8.30406,2071.77
8.30586,2051.2
8.30766,2031.47
8.30946,2012.28
8.31126,1994.01
8.31306,1976.98
8.31486,1960.26
8.31666,1944.34
8.31846,1929.88
8.32026,1915.77
8.32206,1902.3
8.32386,1890.2
8.32566,1878.91
8.32747,1868.84
8.32927,1859.6
8.33107,1851.6
8.33287,1844.55
8.33467,1838.23
8.33647,1832.61
8.33827,1828.61
8.34007,1825.69
8.34187,1823.66
8.34367,1822.03
8.34547,1821.72
8.34727,1822.5
8.34907,1824.24
8.35087,1826.77
8.35267,1830.23
8.35447,1834.58
8.35627,1839.72
8.35807,1845.6
8.35987,1852.1
8.36167,1859.7
8.36347,1868.07
8.36527,1876.85
8.36707,1887.12
8.36887,1897.4
8.37067,1908.36
8.37247,1919.89
8.37428,1931.83
8.37608,1944.62
8.37788,1957.85
8.37968,1970.96
8.38148,1984.76
8.38328,1999.13
8.38508,2013.83
8.38688,2028.43
8.38868,2043.81
8.39048,2059.21
8.39228,2075.07
8.39408,2090.6
8.39588,2106.19
8.39768,2122
8.39948,2137.93
8.40128,2154.24
8.40308,2169.76
8.40488,2185.73
8.40668,2201.56
8.40848,2216.94
8.41028,2232.39
8.41208,2247.76
8.41388,2262.37
8.41568,2276.74
8.41748,2291.13
8.41928,2305.47
8.42108,2318.99
8.42288,2332.39
8.42468,2345.37
8.42649,2357.94
8.42829,2369.87
8.43009,2381.39
8.43189,2391.89
8.43369,2402.23
8.43549,2412.31
8.43729,2421.23
8.43909,2429.77
8.44089,2437.45
8.44269,2444.54
8.44449,2450.97
8.44629,2456.75
8.44809,2462.14
8.44989,2466.1
8.45169,2469.8
8.45349,2472.29
8.45529,2473.89
8.45709,2475.06
8.45889,2475.52
8.46069,2475.22
8.46249,2473.21
8.46429,2471.08
8.46609,2467.51
8.46789,2463.23
8.46969,2458.18
8.47149,2451.99
8.4733,2445.48
8.47509,2437.58
8.4769,2428.97
8.47869,2419.48
8.4805,2409.26
8.4823,2397.94
8.4841,2385.51
8.4859,2372.48
8.4877,2358.73
8.4895,2343.85
8.4913,2328.3
8.4931,2311.63
8.4949,2294.33
8.4967,2276.25
8.4985,2257.37
8.5003,2238.13
8.5021,2217.67
8.5039,2196.31
8.5057,2174.5
8.5075,2152.46
8.5093,2129.49
8.5111,2105.91
8.5129,2081.84
8.5147,2057.26
8.5165,2032.25
8.5183,2006.56
8.5201,1980.64
8.5219,1954.45
8.5237,1927.98
8.52551,1900.68
8.52731,1873.02
8.52911,1845.5
8.53091,1817.74
8.53271,1789.99
8.53451,1762.36
8.53631,1734.49
8.53811,1706.23
8.53991,1678.28
8.54171,1650.66
8.54351,1623.16
8.54531,1595.18
8.54711,1567.69
8.54891,1540.59
8.55071,1513.83
8.55251,1487.28
8.55431,1460.85
8.55611,1435.14
8.55791,1409.65
8.55971,1384.8
8.56151,1360.57
8.56331,1336.53
8.56511,1313.34
8.56691,1290.85
8.56871,1269.25
8.57051,1248.1
8.57231,1227.46
8.57411,1207.65
8.57591,1188.89
8.57771,1171.06
8.57952,1153.8
8.58132,1137.22
8.58312,1121.67
8.58492,1107.31
8.58672,1093.41
8.58852,1081.22
8.59032,1069.99
8.59212,1059.59
8.59392,1049.93
8.59572,1041.13
8.59752,1033.6
8.59932,1027.27
8.60112,1021.82
8.60292,1017.55
8.60472,1014.67
8.60652,1012.87
8.60832,1012.07
8.61012,1011.88
8.61192,1013.21
8.61372,1015.53
8.61552,1018.67
8.61732,1023.36
8.61912,1029.14
8.62092,1036.1
8.62272,1043.61
8.62453,1052.37
8.62633,1062.33
8.62813,1073.06
8.62993,1085.05
8.63173,1097.91
8.63353,1111.97
8.63533,1126.69
8.63713,1142.05
8.63893,1158.42
8.64073,1175.49
8.64253,1193.77
8.64433,1213.04
8.64613,1232.86
8.64793,1253.12
8.64973,1274.15
8.65153,1296.12
8.65333,1318.74
8.65513,1341.38
8.65693,1364.89
8.65873,1388.91
8.66053,1413.1
8.66233,1437.68
8.66413,1462.85
8.66593,1488.46
8.66773,1513.95
8.66953,1539.52
8.67133,1565.57
8.67313,1591.49
8.67493,1618.13
8.67673,1644.48
8.67854,1670.46
8.68034,1696.5
8.68214,1722.5
8.68394,1748.58
8.68574,1773.86
8.68754,1798.94
8.68934,1824.24
8.69114,1848.72
8.69294,1873.16
8.69474,1896.78
8.69654,1919.99
8.69834,1942.84
8.70014,1964.95
8.70194,1986.79
8.70374,2007.88
8.70554,2028.16
8.70734,2047.65
8.70914,2066.28
8.71094,2084.59
